country_iso3,country_name,date,country_no2_index_daily,country_no2_index_14dma,country_no2_index_28dma
THA,Thailand,2021-06-07,2.6915551064398803e-5,2.93591924871651e-5,3.064451013932714e-5
THA,Thailand,2021-06-08,2.4871590919244105e-5,2.8369354339308914e-5,3.053286721398568e-5
THA,Thailand,2021-06-09,2.4302011438305183e-5,2.833759905481534e-5,3.0312732965029885e-5
THA,Thailand,2021-06-10,,2.8114279611247407e-5,3.05414271580896e-5
THA,Thailand,2021-06-11,1.1148155025845577e-5,2.6353207566454293e-5,2.985965426237731e-5
THA,Thailand,2021-06-12,2.848745766843754e-5,2.6811319419608793e-5,2.980927803454041e-5
THA,Thailand,2021-06-13,1.39822841835669e-5,2.6138303217924513e-5,2.9139455981156584e-5
THA,Thailand,2021-06-14,1.2688180323079022e-5,2.547019798078597e-5,2.844478234387614e-5
THA,Thailand,2021-06-15,2.7961077298384462e-5,2.5812559235377976e-5,2.7973905414278265e-5
THA,Thailand,2021-06-16,2.17347580825311e-5,2.4989075332363446e-5,2.6891431384299857e-5
THA,Thailand,2021-06-17,3.232391054302854e-5,2.5141696532949674e-5,2.713282791954111e-5
THA,Thailand,2021-06-18,2.3424798047463445e-5,2.4138253569012553e-5,2.6567159910309188e-5
THA,Thailand,2021-06-19,2.9139234241262407e-5,2.415594187422467e-5,2.665326733231674e-5
THA,Thailand,2021-06-20,2.1331383849071597e-5,2.2946953283432207e-5,2.6449157633923174e-5
THA,Thailand,2021-06-21,2.4213632791891986e-5,2.2739113416316297e-5,2.6171747008608268e-5
THA,Thailand,2021-06-22,2.325008837891231e-5,2.2614382451675392e-5,2.5598441948966848e-5
THA,Thailand,2021-06-23,2.9825522887110597e-5,2.3039267947737346e-5,2.5786550744000007e-5
THA,Thailand,2021-06-24,2.276526712797121e-5,2.3019696460611192e-5,2.547264390351011e-5
THA,Thailand,2021-06-25,2.3672699713020675e-5,2.3914306795409415e-5,2.508859235183843e-5
THA,Thailand,2021-06-26,2.116333260784461e-5,2.3391155005367062e-5,2.5037900834446413e-5
THA,Thailand,2021-06-27,2.0072977807233227e-5,2.3826204549914657e-5,2.49394372419194e-5
THA,Thailand,2021-06-28,2.9176322261829553e-5,2.500392897411112e-5,2.5228428866213826e-5
THA,Thailand,2021-06-29,3.232009513571056e-5,2.5315287391062988e-5,2.5554714575362796e-5
THA,Thailand,2021-06-30,2.0682062765458117e-5,2.5240094868414918e-5,2.511923361031606e-5
THA,Thailand,2021-07-01,2.4343134149058314e-5,2.467003941170276e-5,2.4897133581192015e-5
THA,Thailand,2021-07-02,2.5778984335975305e-5,2.4838195575167892e-5,2.4501186461093098e-5
THA,Thailand,2021-07-03,2.3970932096445027e-5,2.4469031136252362e-5,2.4318284454535325e-5
THA,Thailand,2021-07-04,2.390289146091767e-5,2.4652710251384226e-5,2.383141985940733e-5
THA,Thailand,2021-07-05,2.596298960298608e-5,2.477766430931952e-5,2.379613980528093e-5
THA,Thailand,2021-07-06,4.641434205777713e-5,2.6432253857809862e-5,2.459401947707845e-5
THA,Thailand,2021-07-07,3.299421655194128e-5,2.6658589119583484e-5,2.4915952999805712e-5
THA,Thailand,2021-07-08,3.70619003070194e-5,2.7679777203801212e-5,2.5349736832206202e-5
THA,Thailand,2021-07-09,2.8839425963982165e-5,2.8048829078869888e-5,2.598156793713965e-5
THA,Thailand,2021-07-10,4.120235196034602e-5,2.948018760404856e-5,2.6435671304707813e-5
THA,Thailand,2021-07-11,2.2882688875609814e-5,2.9680881251789746e-5,2.67535429008522e-5
THA,Thailand,2021-07-12,2.360150467175572e-5,2.92826799953559e-5,2.7143304484733512e-5
THA,Thailand,2021-07-13,2.5904596137685485e-5,2.8824430066925537e-5,2.7069858728994263e-5
THA,Thailand,2021-07-14,3.496352671100826e-5,2.9844534634464833e-5,2.7542314751439876e-5
THA,Thailand,2021-07-15,3.960426435919082e-5,3.0934615363760015e-5,2.7802327387731385e-5
